feature,theta,kernel,kernel_label,param,param_value,n_params,weights,acc,acc_std,mae_ord,mae_ord_std,acc1,acc1_std,rmse,r2
gamF,0.0,K3_eesm,EESM指数核,beta_EESM,2.5118864315095797,1,off,0.4149940319652353,0.010036818640989327,0.7643958363691785,0.013473498452173764,0.8395604710836271,0.004423916496981955,53.876720351068116,0.6987042144965695
gamF,0.0,K3_eesm,EESM指数核,beta_EESM,5.01187233627272,1,off,0.41357030945191353,0.01006448342014673,0.7643467204615424,0.013554733839916311,0.841033309504585,0.00436606301816418,53.80377871955604,0.6995191154228017
gamF,0.0,K3_eesm,EESM指数核,beta_EESM,10.0,1,off,0.41725229100096534,0.008828556322239492,0.7667524115910649,0.012710086294202352,0.8358784172166744,0.004680013376214653,54.22650773079944,0.6947779927946168
gamF,0.0,K3_eesm,EESM指数核,beta_EESM,19.952623149688787,1,off,0.41592675209098173,0.008595231673112897,0.7664578246220997,0.012683244507269924,0.8374985430956233,0.004636667785050932,54.1369011142927,0.6957858454719468
gamF,0.0,K3_eesm,EESM指数核,beta_EESM,39.81071705534969,1,off,0.41631954676925204,0.008524732194793109,0.7676851558227782,0.012635122232697998,0.8358784172166744,0.004680013376214653,54.25474763861085,0.6944591962074608
gamF,0.0,K3_eesm,EESM指数核,beta_EESM,79.43282347242814,1,off,0.4136684930552518,0.010126347360187684,0.7642485368582042,0.013580931136366707,0.841033309504585,0.00436606301816418,53.799459850644894,0.699567466340032
gamF,0.0,K3_eesm,EESM指数核,beta_EESM,158.48931924611142,1,off,0.4149940319652353,0.010036818640989327,0.7643467445675094,0.013484716657298215,0.8396095628852962,0.004418549028514203,53.87166745054276,0.6987605170795582
gamF,0.0,K3_eesm,EESM指数核,beta_EESM,316.22776601683796,1,off,0.4149940319652353,0.010036818640989327,0.7643958363691785,0.013473498452173764,0.8395604710836271,0.004423916496981955,53.876720351068116,0.6987042144965695
gamF,0.0,K3_eesm,EESM指数核,beta_EESM,630.957344480193,1,off,0.4148958483618971,0.009890446525184662,0.7644449281708476,0.013409176514577558,0.8395604590306437,0.004347385363441734,53.875778511753694,0.6987142749496014
gamF,0.0,K3_eesm,EESM指数核,beta_EESM,1258.9254117941662,1,off,0.41627041880863247,0.008902486896953679,0.7664087207674471,0.012942086572706261,0.8372039802326251,0.004717466944799363,54.15301392195909,0.6956037950766732
gamF,0.0,K3_eesm,EESM指数核,beta_EESM,2511.886431509577,1,off,0.41391397616956427,0.010089934059517356,0.7641012373472298,0.013673604969873274,0.8409351259012467,0.004440876864308275,53.80201575258862,0.6995379684443842
gamF,0.0,K3_eesm,EESM指数核,beta_EESM,5011.872336272725,1,off,0.414061287733522,0.009214896167883197,0.7651322013412318,0.013101730107094756,0.8397077464886344,0.004356649088378002,53.88697498163647,0.6985884301135432
gamF,0.0,K3_eesm,EESM指数核,beta_EESM,10000.0,1,off,0.4154358581802574,0.008565371352247688,0.7672432813958222,0.012807935813128375,0.8372039802326251,0.004717466944799363,54.177055735374736,0.6953333778941049
gamF,0.0,K4_pow,幂函数核,q,-2.0,1,off,0.414257642887215,0.008215836794278139,0.7681269940907838,0.012045507725131962,0.837547574632375,0.004045925414704913,54.18733202228941,0.6952212164748584
gamF,0.0,K4_pow,幂函数核,q,-1.0,1,off,0.41411035542922414,0.008148407872500313,0.7680778540771807,0.01255478727987641,0.8376458064476472,0.004515111410713372,54.17465226086885,0.695359566144911
gamF,0.0,K4_pow,幂函数核,q,-0.5,1,off,0.4142084908206286,0.008803330376410267,0.7683233974564108,0.013895388319111572,0.8367130140039999,0.005751710375097078,54.26548304249128,0.6943273641283165
gamF,0.0,K4_pow,幂函数核,q,1.0,1,off,0.4149938873294337,0.007189415117834026,0.7684217015895836,0.011489233665872692,0.8365165985853895,0.004210960430391002,54.27105463549435,0.6942792280213681
gamF,0.0,K4_pow,幂函数核,q,2.0,1,off,0.41332494686743565,0.008770860373598742,0.7698452192021865,0.012536197033327291,0.836712941686099,0.0036952836331109124,54.294689443830784,0.6940119049303975
gamF,0.0,K5_plus,正指数核,beta_plus,0.01,1,off,0.41420835823781044,0.0078006499708148614,0.7695999650945599,0.012737528846913154,0.8350929242840015,0.005533264709566568,54.321445671660896,0.6937011038973264
gamF,0.0,K5_plus,正指数核,beta_plus,0.0199526231496888,1,off,0.4136192445647975,0.008280202887434918,0.7695508612399072,0.012986750004874523,0.835682050009998,0.005403870860244076,54.28927947545039,0.6940628985104998
gamF,0.0,K5_plus,正指数核,beta_plus,0.039810717055349734,1,off,0.4136192445647975,0.008188006882793867,0.769452677636569,0.012892601393901512,0.8357802336133362,0.0053982099041858245,54.28715559026724,0.6940870076776134
gamF,0.0,K5_plus,正指数核,beta_plus,0.07943282347242814,1,off,0.41420835823781044,0.0078006499708148614,0.7695508732928907,0.012669945492489286,0.8351420160856706,0.0054526043216819985,54.32039892351717,0.6937131286196987
gamF,0.0,K5_plus,正指数核,beta_plus,0.15848931924611134,1,off,0.41420835823781044,0.007716782831722616,0.7695017814912216,0.012649528802486374,0.8351911078873397,0.005525120172025004,54.31932226782965,0.6937252130644398
gamF,0.0,K5_plus,正指数核,beta_plus,0.31622776601683794,1,off,0.4137174281681357,0.008185696620369717,0.769452677636569,0.012852348756388831,0.835682050009998,0.005403870860244076,54.28822927271508,0.6940749583414764
gamF,0.0,K5_plus,正指数核,beta_plus,0.630957344480193,1,off,0.4141101746344722,0.007899764112322466,0.769649056896229,0.01280550832685563,0.8351420160856706,0.0054526043216819985,54.32144872770844,0.6937010687887222
gamF,0.0,K5_plus,正指数核,beta_plus,1.2589254117941675,1,off,0.4141101746344722,0.007899764112322466,0.769649056896229,0.01280550832685563,0.8351420160856706,0.0054526043216819985,54.32144872770844,0.6937010687887222
gamF,0.0,K5_plus,正指数核,beta_plus,2.5118864315095797,1,off,0.4141101746344722,0.007899764112322466,0.769649056896229,0.01280550832685563,0.8351420160856706,0.0054526043216819985,54.32144872770844,0.6937010687887222
gamF,0.0,K5_plus,正指数核,beta_plus,5.01187233627272,1,off,0.4141592664361413,0.008067773773848937,0.7694526535306021,0.01286222298048644,0.8352893276496285,0.005295757091528611,54.31147714998067,0.6938150622137546
gamF,0.0,K5_plus,正指数核,beta_plus,10.0,1,off,0.4160247790055349,0.0068207989288204774,0.767194418600839,0.010837790913861733,0.836516610638373,0.004381629234143686,54.202617574243085,0.6950521930367424
gamF,0.0,K5_plus,正指数核,beta_plus,19.952623149688787,1,off,0.4154847571341911,0.007498560159084298,0.7670961867855668,0.01130553803616784,0.8371057725233199,0.004298978916716493,54.163510014988574,0.6954918471854625
gamF,0.0,K5_plus,正指数核,beta_plus,39.81071705534969,1,off,0.4160247790055349,0.0068207989288204774,0.767194418600839,0.010837790913861733,0.836516610638373,0.004381629234143686,54.202617574243085,0.6950521930367424
gamF,0.0,K5_plus,正指数核,beta_plus,79.43282347242814,1,off,0.4141592664361413,0.008067773773848937,0.7695017453322712,0.01292917421621463,0.8352402358479594,0.005371148016048629,54.31252478194326,0.6938030374913822
gamF,0.0,K5_plus,正指数核,beta_plus,158.48931924611142,1,off,0.4160247790055349,0.0068207989288204774,0.767194418600839,0.010837790913861733,0.836516610638373,0.004381629234143686,54.202617574243085,0.6950521930367424
gamF,0.0,K5_plus,正指数核,beta_plus,316.22776601683796,1,off,0.4141101746344722,0.007899764112322466,0.769649056896229,0.01280550832685563,0.8351420160856706,0.0054526043216819985,54.32144872770844,0.6937010687887222
gamF,0.0,K5_plus,正指数核,beta_plus,630.957344480193,1,off,0.4141101746344722,0.00781696042814168,0.7695508732928907,0.012718357650582128,0.8352401996890089,0.005443453723330763,54.319325323877194,0.6937251779558358
gamF,0.0,K5_plus,正指数核,beta_plus,1258.9254117941662,1,off,0.4159265954021967,0.0069855291361168815,0.7672925660452268,0.011060434144671935,0.8365166467973234,0.0044078223784210745,54.19859539955176,0.6950978462625022
gamF,0.0,K5_plus,正指数核,beta_plus,2511.886431509577,1,off,0.4139138074277957,0.00810863118139021,0.7696981125389477,0.012935323559617478,0.8352893276496285,0.005295757091528611,54.315403027970504,0.6937707960729915
gamF,0.0,K5_plus,正指数核,beta_plus,5011.872336272725,1,off,0.4136192445647975,0.008280202887434918,0.7695508612399072,0.012986750004874523,0.835682050009998,0.005403870860244076,54.28927947545039,0.6940628985104998
gamF,0.0,K5_plus,正指数核,beta_plus,10000.0,1,off,0.4160247790055349,0.006903332555601326,0.7671943824418885,0.01095039471026639,0.8365166467973234,0.0044078223784210745,54.19753707922932,0.6951099060934787
